,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
38254,Frances Carr,I-Women,59898,10874,59,19088,60,4558,137,12815,121,12725,3,10712
41495,Kate-lyn Boshoff,I-Women,59911,10875,73,15122,50,11804,128,13302,159,9812,17,9871
65584,Eva Gustafson,I-Women,59917,10876,97,4201,30,15161,27,15276,1,14567,3,10712
16746,Beth Hamacher,I-Women,59918,10877,85,9354,30,15161,142,12528,64,14350,43,8525
14560,Amber Billiard,I-Women,59922,10878,71,15925,43,12913,144,12425,143,11310,53,7349
72476,Marta Sosa,I-Women,59930,10879,69,16781,44,12754,184,10249,137,11713,45,8433
67985,Julie Wills,I-Women,59932,10880,86,8844,31,14847,87,14420,146,11109,3,10712
19502,Deb Savimaki,I-Women,59944,10881,62,18478,60,4558,31,15087,146,11109,3,10712
62875,Cathy Meredith,I-Women,59944,10881,79,12579,58,10338,1,16358,157,9957,3,10712
81378,Sheena Desai,I-Women,59946,10883,80,11989,30,15161,140,12626,147,11054,32,9116
40317,Alison Adderley,I-Women,59947,10884,70,16357,60,4558,27,15276,115,13044,3,10712
35624,Amy Waller,I-Women,59956,10885,81,11446,30,15161,193,9883,103,13595,17,9871
20390,Michelle Maestas,I-Women,59966,10886,81,11446,41,13218,185,10193,1,14567,4,10542
24840,Karen Mahoney,I-Women,59977,10887,76,13820,30,15161,152,12288,155,10144,42,8564
27819,Brigitte Willott,I-Women,59983,10888,61,18685,60,4558,105,13833,130,12195,3,10712
68041,Jackie Ozzimo,I-Women,59984,10889,92,6096,30,15161,52,14886,94,13879,16,9962
19377,Lori Eich,I-Women,59988,10890,77,13376,32,14629,1,16358,165,9333,59,6292
64750,Jennifer Bailey,I-Women,60001,10891,78,12962,30,15161,159,12027,168,9139,3,10712
41367,Heather DeVol,I-Women,60018,10892,67,17273,60,4558,67,14601,109,13359,13,10227
81311,Nicola Garrett,I-Women,60020,10893,60,18876,60,4558,27,15276,150,10598,3,10712
60903,Melissa Von Almen,I-Women,60022,10894,67,17273,50,11804,175,10779,160,9717,5,10449
6941,Robin Maier,I-Women,60023,10895,69,16781,63,3316,36,14940,1,14567,6,10419
25309,Diana Smith,I-Women,60039,10896,67,17273,52,11433,172,10974,108,13394,55,6965
5371,Stephanie Hughes,I-Women,60066,10897,85,9354,35,14124,102,13944,130,12195,5,10449
30498,Miriam Marquez,I-Women,60067,10898,73,15122,46,12413,169,11222,150,10598,3,10712
17464,Krista Muskovin,I-Women,60086,10899,58,19187,60,4558,33,15031,150,10598,3,10712
44433,Rachel Lam,I-Women,60086,10899,76,13820,50,11804,142,12528,132,12063,17,9871
46199,Rachel Parker,I-Women,60088,10901,75,14267,45,12577,99,14077,177,8455,3,10712
75085,Alison MARLES,I-Women,60092,10902,76,13820,49,11970,155,12217,135,11858,13,10227
60392,Michelle Arruñada,I-Women,60095,10903,69,16781,43,12913,108,13718,194,7321,30,9362
28292,Kim Jackson,I-Women,60101,10904,64,18060,42,13068,181,10347,160,9717,34,8909
57969,Erin Clark,I-Women,60111,10905,87,8379,30,15161,131,13138,100,13714,27,9719
10610,Adriana Pafitis,I-Women,60118,10906,79,12579,32,14629,128,13302,145,11175,45,8433
42526,Ashley Strickland,I-Women,60123,10907,70,16357,52,11433,171,11036,144,11255,15,10042
55200,Alison Smith,I-Women,60133,10908,65,17779,46,12413,167,11393,136,11785,56,6763
44555,katie carr,I-Women,60135,10909,81,11446,44,12754,104,13869,130,12195,17,9871
61625,Jillene Reeg,I-Women,60136,10910,50,19942,60,4558,166,11488,107,13436,3,10712
63256,Laura Callahan,I-Women,60154,10911,77,13376,30,15161,164,11703,156,10043,17,9871
33735,Kristin Young,I-Women,60159,10912,76,13820,49,11970,165,11594,132,12063,3,10712
74159,Jennifer Suarez,I-Women,60166,10913,68,17017,50,11804,107,13755,202,6878,3,10712
41180,Anna Li,I-Women,60166,10913,79,12579,50,11804,179,10504,1,14567,3,10712
58443,Belinda Grech,I-Women,60173,10915,67,17273,52,11433,139,12692,180,8233,4,10542
71889,Ravit Aviram,I-Women,60175,10916,73,15122,53,11255,171,11036,126,12438,12,10324
29015,Brittney Harper,I-Women,60186,10917,89,7552,30,15161,126,13414,46,14455,28,9604
26651,Crystal Dehle,I-Women,60188,10918,58,19187,60,4558,142,12528,112,13203,3,10712
61134,Karen Wesner,I-Women,60201,10919,80,11989,40,13381,147,12385,125,12484,16,9962
11613,Sarah Davisson,I-Women,60202,10920,58,19187,60,4558,107,13755,133,11990,3,10712
70973,Outi Pylvänäinen,I-Women,60202,10920,88,7921,30,15161,126,13414,116,12994,3,10712
31035,Maria Elena Gonzalez,I-Women,60202,10920,82,10897,53,11255,106,13794,100,13714,4,10542
73593,Jill Larson,I-Women,60214,10923,80,11989,30,15161,149,12336,129,12295,45,8433
68281,Audrey Jacques,I-Women,60229,10924,85,9354,30,15161,129,13251,104,13554,34,8909
65727,Kathy Mast,I-Women,60231,10925,68,17017,60,4558,27,15276,122,12668,3,10712
16799,Marci Dolan,I-Women,60232,10926,70,16357,60,4558,29,15169,107,13436,3,10712
77581,Becky Taylor,I-Women,60233,10927,75,14267,43,12913,132,13077,166,9264,3,10712
28541,Raya Khedheri,I-Women,60234,10928,80,11989,50,11804,34,15011,149,10981,5,10449
27059,Rachel Moore,I-Women,60251,10929,67,17273,60,4558,31,15087,123,12621,3,10712
5724,Denise Borja,I-Women,60262,10930,73,15122,57,10520,142,12528,142,11380,3,10712
57566,Monica Fracht,I-Women,60269,10931,80,11989,35,14124,178,10565,119,12879,3,10712
4488,Diana Hurd,I-Women,60271,10932,80,11989,30,15161,128,13302,144,11255,42,8564
13472,Jennifer Gordon,I-Women,60272,10933,60,18876,62,3630,124,13500,104,13554,3,10712
51776,Whitney Casey-Heatherman,I-Women,60283,10934,63,18264,60,4558,107,13755,116,12994,3,10712
81934,Dennett Clarke,I-Women,60283,10934,65,17779,60,4558,65,14651,124,12583,3,10712
38159,Sara Bodzin,I-Women,60285,10936,57,19305,60,4558,154,12243,106,13467,3,10712
49145,Gicelle Pajon,I-Women,60287,10937,54,19666,60,4558,140,12626,121,12725,3,10712
30716,Anna Myers,I-Women,60287,10937,70,16357,44,12754,159,12027,175,8607,4,10542
81574,Michelle Grabham,I-Women,60290,10939,92,6096,30,15161,16,16012,99,13775,31,9246
68505,Sherri Randle,I-Women,60307,10940,74,14774,46,12413,168,11299,146,11109,3,10712
69602,Theresa Berner,I-Women,60309,10941,65,17779,42,13068,174,10848,163,9498,32,9116
35946,Kelly Watkins,I-Women,60311,10942,65,17779,57,10520,27,15276,219,6024,3,10712
12274,Ashley Stephens,I-Women,60334,10943,62,18478,60,4558,27,15276,143,11310,3,10712
54755,Lauren Romo,I-Women,60335,10944,87,8379,30,15161,124,13500,124,12583,3,10712
53205,Angela Clough,I-Women,60345,10945,62,18478,60,4558,114,13674,105,13508,14,10127
79345,Amanda Miller-Holman,I-Women,60351,10946,76,13820,30,15161,132,13077,181,8166,14,10127
60176,Sandra Norton,I-Women,60355,10947,53,19748,65,2822,100,14029,115,13044,3,10712
23328,Nadia Taylor,I-Women,60355,10947,51,19886,60,4558,67,14601,150,10598,3,10712
51289,Nancy Figueroa,I-Women,60360,10949,81,11446,34,14287,133,13026,108,13394,48,8207
3926,Tammyli Gonzalez,I-Women,60361,10950,62,18478,43,12913,126,13414,166,9264,59,6292
42397,Karla Wisecup,I-Women,60364,10951,71,15925,52,11433,143,12482,159,9812,3,10712
18476,Traci Tokhi,I-Women,60365,10952,65,17779,55,10874,63,14705,185,7891,32,9116
63003,Kimberly Pace,I-Women,60375,10953,89,7552,31,14847,97,14151,114,13113,3,10712
28226,Crystal White,I-Women,60376,10954,78,12962,51,11618,28,15203,158,9881,3,10712
82376,kailey Lewis,I-Women,60382,10955,83,10353,31,14847,27,15276,167,9194,3,10712
2861,Maggie Doyle,I-Women,60383,10956,80,11989,31,14847,105,13833,150,10598,32,9116
70011,Jennifer Galan,I-Women,60386,10957,86,8844,30,15161,127,13358,120,12796,13,10227
59173,Jessica Lehr,I-Women,60390,10958,77,13376,46,12413,157,12176,137,11713,3,10712
55067,Meredith Monson,I-Women,60391,10959,70,16357,52,11433,168,11299,145,11175,14,10127
47835,Paula Kangasniemi,I-Women,60393,10960,1,20324,1,18257,197,9529,200,6968,68,5315
79339,nellyster monserrate,I-Women,60394,10961,83,10353,30,15161,123,13543,139,11618,27,9719
76810,Peggah Farid,I-Women,60397,10962,97,4201,30,15161,26,15926,58,14397,3,10712
77071,Kelly Sullivan,I-Women,60404,10963,74,14774,30,15161,156,12194,143,11310,55,6965
72326,Daisy Pressley,I-Women,60410,10964,45,20136,60,4558,149,12336,122,12668,3,10712
33006,Tara Robinson,I-Women,60410,10964,89,7552,30,15161,93,14260,121,12725,3,10712
54761,Kelley McAuliffe,I-Women,60411,10966,90,7018,30,15161,128,13302,75,14218,3,10712
49059,Vanessa Birken,I-Women,60412,10967,87,8379,30,15161,63,14705,141,11455,3,10712
62940,Cheryl Blair,I-Women,60416,10968,70,16357,42,13068,164,11703,151,10493,35,8795
61362,Rhonda Hanson,I-Women,60423,10969,75,14267,57,10520,166,11488,107,13436,3,10712
70075,Ruthie Granich,I-Women,60443,10970,70,16357,50,11804,180,10379,116,12994,34,8909
22722,Jaime Ferguson,I-Women,60447,10971,73,15122,46,12413,160,11970,151,10493,5,10449
21691,Brandi Kriendler,I-Women,60448,10972,83,10353,30,15161,159,12027,130,12195,3,10712
55872,Louise Phillips,I-Women,60460,10973,82,10897,30,15161,130,13197,151,10493,3,10712
38962,Marissa Phipps,I-Women,60461,10974,64,18060,60,4558,135,12913,75,14218,3,10712
52073,Jennifer Sayes,I-Women,60465,10975,87,8379,30,15161,144,12425,98,13788,3,10712
50425,mitzi santayana,I-Women,60492,10976,90,7018,30,15161,128,13302,69,14299,3,10712
46013,Rachel rose,I-Women,60502,10977,81,11446,30,15161,128,13302,158,9881,3,10712
19272,Miin Chen,I-Women,60508,10978,75,14267,59,10207,138,12739,124,12583,3,10712
40463,paula pridal,I-Women,60514,10979,82,10897,30,15161,144,12425,106,13467,42,8564
80235,Lisa Mesia,I-Women,60519,10980,82,10897,37,13811,109,13714,127,12378,27,9719
48681,Regina Buban,I-Women,60524,10981,84,9875,30,15161,126,13414,106,13467,41,8607
22609,Mallory Curtis,I-Women,60525,10982,80,11989,30,15161,166,11488,145,11175,3,10712
57631,Joanna Drinane,I-Women,60526,10983,70,16357,42,13068,165,11594,150,10598,34,8909
37364,Lizzie Lyons,I-Women,60526,10983,85,9354,30,15161,95,14191,135,11858,16,9962
46150,Michelle Fife,I-Women,60528,10985,73,15122,45,12577,146,12400,160,9717,3,10712
37786,kim chatterson,I-Women,60528,10985,78,12962,55,10874,64,14670,143,11310,3,10712
37041,Amy Savoie,I-Women,60529,10987,73,15122,44,12754,138,12739,156,10043,17,9871
8299,Mitzi Jeddry,I-Women,60544,10988,64,18060,54,11087,183,10285,144,11255,18,9857
65531,Laurie Denton,I-Women,60546,10989,76,13820,30,15161,164,11703,144,11255,41,8607
56648,Andrea Kukovica,I-Women,60554,10990,80,11989,31,14847,98,14130,160,9717,17,9871
57770,Lisa Crawford,I-Women,60555,10991,75,14267,45,12577,165,11594,133,11990,14,10127
43132,Michelle Miller,I-Women,60558,10992,84,9875,30,15161,124,13500,143,11310,3,10712
60663,Lola Capps,I-Women,60560,10993,78,12962,32,14629,159,12027,127,12378,42,8564
34987,susana grau,I-Women,60566,10994,81,11446,30,15161,87,14420,172,8827,3,10712
33584,Jaime Holderman,I-Women,60599,10995,80,11989,30,15161,123,13543,167,9194,3,10712
61358,Nicole Shearar,I-Women,60603,10996,77,13376,39,13526,159,12027,110,13289,46,8385
50809,meika worton,I-Women,60606,10997,58,19187,60,4558,136,12860,110,13289,3,10712
34039,Kylie Rowley,I-Women,60607,10998,83,10353,37,13811,142,12528,112,13203,3,10712
25923,Kathrin Leichs,I-Women,60611,10999,75,14267,30,15161,163,11781,147,11054,47,8348
67529,Bethany Alling,I-Women,60620,11000,35,20262,31,14847,167,11393,221,5911,48,8207
57208,jacqui williams,I-Women,60633,11001,60,18876,59,10207,111,13702,197,7136,3,10712
40121,Lisa Veale,I-Women,60637,11002,78,12962,30,15161,141,12578,141,11455,44,8481
12162,Mari Shepherd,I-Women,60651,11003,87,8379,30,15161,95,14191,107,13436,29,9484
28461,Telia Schoonover,I-Women,60655,11004,78,12962,30,15161,169,11222,150,10598,3,10712
16216,Kerry Pelan,I-Women,60663,11005,77,13376,30,15161,124,13500,166,9264,30,9362
37746,Amanda Cook,I-Women,60688,11006,59,19088,60,4558,27,15276,147,11054,3,10712
49129,Rebecca Faber,I-Women,60695,11007,71,15925,57,10520,165,11594,134,11944,3,10712
21500,Sharon Best,I-Women,60698,11008,72,15499,44,12754,140,12626,144,11255,42,8564
61597,Amanda Gall,I-Women,60701,11009,60,18876,1,18257,198,9426,240,1414,1,12728
48283,Lindel Dewberry,I-Women,60703,11010,55,19559,60,4558,27,15276,150,10598,3,10712
8858,Laura Bennett,I-Women,60718,11011,80,11989,30,15161,100,14029,172,8827,3,10712
47947,Kayla Larkin,I-Women,60720,11012,71,15925,53,11255,137,12815,112,13203,52,7522
42462,lisa ballas,I-Women,60730,11013,70,16357,50,11804,174,10848,148,11009,3,10712
48094,Nicole Penta,I-Women,60732,11014,60,18876,60,4558,27,15276,143,11310,3,10712
70137,Piper Lycke,I-Women,60734,11015,78,12962,41,13218,125,13463,125,12484,41,8607
40460,Tiana Johnson,I-Women,60741,11016,57,19305,62,3630,33,15031,132,12063,3,10712
26036,Nanna Bryngeirsdóttir,I-Women,60746,11017,58,19187,60,4558,110,13706,124,12583,3,10712
79333,Emily Rennie,I-Women,60747,11018,87,8379,30,15161,113,13685,86,14038,29,9484
52113,Lisa Tuck,I-Women,60756,11019,75,14267,51,11618,67,14601,132,12063,48,8207
67155,Debbie Rumble,I-Women,60756,11019,78,12962,30,15161,170,11170,122,12668,35,8795
53994,Kyra Stuart,I-Women,60764,11021,71,15925,30,15161,165,11594,193,7372,3,10712
65072,Dawn Rucinski,I-Women,60767,11022,82,10897,37,13811,91,14322,121,12725,33,9012
41104,Alison Middleton,I-Women,60769,11023,88,7921,30,15161,101,13981,116,12994,3,10712
71756,Daðey Ingadóttir,I-Women,60771,11024,77,13376,51,11618,107,13755,143,11310,3,10712
14490,Heidi Cheng,I-Women,60772,11025,63,18264,60,4558,103,13900,105,13508,4,10542
25725,Laura Hervey,I-Women,60772,11025,77,13376,34,14287,169,11222,145,11175,3,10712
76643,Jamie-Leigh Boult,I-Women,60776,11027,88,7921,36,13981,112,13695,42,14467,3,10712
57272,Lindsay Lewis,I-Women,60779,11028,64,18060,61,4006,27,15276,121,12725,3,10712
41141,sarah anderson,I-Women,60780,11029,88,7921,30,15161,94,14228,82,14108,30,9362
59049,Shannon Sandison,I-Women,60788,11030,86,8844,30,15161,51,14896,145,11175,3,10712
43897,Wing Billeisen,I-Women,60791,11031,79,12579,32,14629,150,12323,138,11656,28,9604
81246,Rachel Carver,I-Women,60794,11032,76,13820,30,15161,128,13302,150,10598,50,7913
50208,Jacynthe Imbeault-Tetreault,I-Women,60795,11033,86,8844,32,14629,99,14077,120,12796,5,10449
75283,Gill Barbour,I-Women,60804,11034,69,16781,52,11433,93,14260,170,8968,30,9362
5677,Ondine Schultz,I-Women,60807,11035,74,14774,30,15161,160,11970,142,11380,52,7522
55581,Heather Gaudet,I-Women,60817,11036,72,15499,34,14287,163,11781,145,11175,49,8075
26199,Tricia Woodhead,I-Women,60826,11037,67,17273,41,13218,167,11393,169,9071,17,9871
81797,Dawn Knight,I-Women,60839,11038,73,15122,44,12754,139,12692,155,10144,14,10127
9243,ilicia sharfstein,I-Women,60849,11039,77,13376,31,14847,141,12578,131,12135,50,7913
3566,Simi Khabra,I-Women,60867,11040,81,11446,30,15161,127,13358,91,13937,55,6965
57035,kim dean,I-Women,60875,11041,73,15122,50,11804,167,11393,84,14075,44,8481
76083,Tiffany Janzen,I-Women,60882,11042,86,8844,30,15161,129,13251,118,12914,3,10712
68839,Korrie Shivers,I-Women,60885,11043,61,18685,60,4558,36,14940,133,11990,3,10712
27387,Devin Rich,I-Women,60894,11044,61,18685,71,1846,27,15276,60,14375,3,10712
10531,Heather Smith,I-Women,60938,11045,60,18876,60,4558,27,15276,140,11516,3,10712
3229,Jamie Flynt,I-Women,60944,11046,50,19942,68,2289,27,15276,121,12725,3,10712
34925,Patricia Cano,I-Women,60953,11047,73,15122,51,11618,99,14077,159,9812,12,10324
11561,Amy Higgins,I-Women,60956,11048,70,16357,49,11970,204,8671,111,13246,3,10712
24041,Veronica Bocanegra,I-Women,60957,11049,46,20109,62,3630,192,9923,1,14567,1,12728
28685,April Mallery,I-Women,60957,11049,58,19187,57,10520,159,12027,143,11310,50,7913
65318,Melissa Knourek,I-Women,60961,11051,1,20324,10,18224,208,8271,240,1414,1,12728
38372,Giselle Campos,I-Women,60963,11052,52,19819,60,4558,27,15276,150,10598,3,10712
31666,Cathy Dibona,I-Women,60966,11053,73,15122,39,13526,159,12027,145,11175,32,9116
36324,Bjork Johannsdottir,I-Women,60991,11054,69,16781,30,15161,147,12385,220,5952,3,10712
38764,Leah Russo,I-Women,60991,11054,70,16357,41,13218,184,10249,102,13645,52,7522
68784,connie ray,I-Women,60992,11056,56,19457,66,2633,27,15276,118,12914,3,10712
48132,allison white,I-Women,60999,11057,87,8379,30,15161,92,14294,112,13203,16,9962
43704,Annemarie Pantazis,I-Women,61001,11058,72,15499,31,14847,178,10565,161,9641,5,10449
80676,Stephanie Mathieson,I-Women,61008,11059,88,7921,30,15161,34,15011,115,13044,17,9871
58404,Kelly Johnson,I-Women,61009,11060,78,12962,30,15161,155,12217,157,9957,3,10712
24723,Michelle Ripley,I-Women,61016,11061,78,12962,30,15161,164,11703,134,11944,31,9246
61329,Maren Sofie Holte,I-Women,61016,11061,79,12579,38,13672,135,12913,143,11310,4,10542
43459,Danielle Vinton,I-Women,61019,11063,78,12962,31,14847,70,14528,180,8233,5,10449
54745,Emily Pawlak,I-Women,61024,11064,72,15499,30,15161,128,13302,177,8455,41,8607
67885,Dawnie Carlson,I-Women,61033,11065,72,15499,59,10207,137,12815,132,12063,5,10449
24595,Christina Henricksen,I-Women,61043,11066,68,17017,51,11618,161,11916,156,10043,5,10449
65343,Kate Calder,I-Women,61051,11067,88,7921,31,14847,125,13463,82,14108,3,10712
43982,Jessi Todden,I-Women,61051,11067,80,11989,38,13672,156,12194,125,12484,3,10712
45269,Artemis Damble,I-Women,61078,11069,79,12579,30,15161,114,13674,153,10302,30,9362
82157,Shannon Perkins,I-Women,61085,11070,47,20079,60,4558,66,14627,146,11109,3,10712
81480,Marcee Christian,I-Women,61087,11071,80,11989,30,15161,160,11970,144,11255,3,10712
81227,Ni Pat Awi,I-Women,61088,11072,85,9354,47,12264,95,14191,1,14567,3,10712
24394,lalanea peek,I-Women,61091,11073,80,11989,30,15161,179,10504,121,12725,3,10712
47023,Jennifer Dickey,I-Women,61098,11074,67,17273,46,12413,138,12739,184,7961,3,10712
35245,Kristina Garza,I-Women,61118,11075,80,11989,30,15161,129,13251,128,12332,46,8385
57971,Bronwen Wild,I-Women,61125,11076,53,19748,60,4558,91,14322,136,11785,3,10712
79442,Lorena Skelton,I-Women,61132,11077,85,9354,30,15161,91,14322,92,13910,46,8385
71791,crystal stubbs,I-Women,61142,11078,60,18876,66,2633,27,15276,102,13645,3,10712
58764,Lisette van steenis,I-Women,61153,11079,82,10897,30,15161,138,12739,116,12994,30,9362
73535,Chasity Dougan,I-Women,61154,11080,77,13376,32,14629,136,12860,142,11380,34,8909
11360,Katherine Henry,I-Women,61161,11081,57,19305,60,4558,27,15276,143,11310,3,10712
45005,Debbie Paul,I-Women,61165,11082,75,14267,38,13672,171,11036,132,12063,14,10127
64605,Amanda Morton,I-Women,61177,11083,84,9875,30,15161,89,14374,112,13203,42,8564
41842,Lindsay Starr,I-Women,61181,11084,65,17779,58,10338,1,16358,150,10598,60,6108
48254,Sarah Raatgever,I-Women,61182,11085,75,14267,43,12913,144,12425,135,11858,27,9719
68995,Heather Robinson,I-Women,61188,11086,63,18264,60,4558,27,15276,127,12378,3,10712
28645,Laura Hines,I-Women,61188,11086,78,12962,30,15161,93,14260,182,8093,3,10712
55282,Lucy Leu-Marshall,I-Women,61189,11088,75,14267,30,15161,35,14991,218,6058,3,10712
45078,Veta Bates,I-Women,61203,11089,70,16357,45,12577,144,12425,160,9717,14,10127
59680,Hollie Simpson,I-Women,61205,11090,80,11989,37,13811,162,11852,101,13682,17,9871
70323,Kelsey Dunn,I-Women,61206,11091,65,17779,49,11970,171,11036,145,11175,31,9246
73857,Cheri Hubler,I-Women,61217,11092,82,10897,31,14847,91,14322,146,11109,15,10042
61222,Kim Shaw,I-Women,61225,11093,71,15925,51,11618,166,11488,106,13467,37,8727
80231,Heather Walker,I-Women,61232,11094,67,17273,43,12913,164,11703,150,10598,36,8745
2826,Amna Al Haddad,I-Women,61237,11095,82,10897,30,15161,123,13543,112,13203,45,8433
76105,Sandy Wherry,I-Women,61253,11096,55,19559,60,4558,29,15169,144,11255,3,10712
36257,Christa Guidi,I-Women,61254,11097,87,8379,30,15161,64,14670,128,12332,3,10712
32078,Hilary Wendel,I-Women,61255,11098,83,10353,30,15161,131,13138,120,12796,26,9807
65381,Dorothy Valvo,I-Women,61257,11099,59,19088,50,11804,165,11594,147,11054,51,7717
7855,Jasmin Gonzalez,I-Women,61274,11100,74,14774,46,12413,124,13500,96,13824,56,6763
43646,Maria Janos,I-Women,61277,11101,78,12962,30,15161,105,13833,160,9717,28,9604
55367,Dana Nielsen,I-Women,61280,11102,60,18876,60,4558,27,15276,135,11858,3,10712
7157,Megan Ward,I-Women,61286,11103,63,18264,60,4558,29,15169,124,12583,3,10712
31089,Jai Berg,I-Women,61286,11103,86,8844,30,15161,97,14151,87,14014,32,9116
57521,Alicia Pope,I-Women,61286,11103,70,16357,50,11804,177,10628,136,11785,3,10712
53997,Carla Maripa-Campora,I-Women,61290,11106,88,7921,30,15161,53,14875,123,12621,3,10712
3348,Anthea Douglas,I-Women,61294,11107,63,18264,60,4558,27,15276,125,12484,3,10712
74234,Taylor Boucher,I-Women,61294,11107,72,15499,42,13068,178,10565,137,11713,5,10449
67210,Michelle Boot,I-Women,61294,11107,76,13820,52,11433,160,11970,109,13359,3,10712
56478,Allison Adams,I-Women,61306,11110,86,8844,32,14629,99,14077,115,13044,3,10712
30756,Raquel Lavastida,I-Women,61308,11111,80,11989,36,13981,135,12913,137,11713,3,10712
